title,description,project_id,start_date,duration,keywords,amount_sought,amount_collected,percent_collected,category,category_url,clickthrough_url,image_url,is_indemand,product_stage,source_url
Wristocat - Hand's Best Friend.,"Powerful Magnets Float Your Hand to Make Your Mouse-Clicks, Keystrokes, & Gestures Feel Effortless.",1591807,2016-03-11 12:18:49,60,null,8930193.40548222,266985,2.989688888889,Productivity,/explore/productivity,/projects/wristocat-hand-s-best-friend,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/e45wxivcdxpkeg1ksysv.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
DEPANCEL - Watches Inspired By Vintage Cars,"“Traditional watchmaking is the foundation of our vision."" Quality is high, while prices stay fair.",2366367,2018-04-15 23:59:59,30,watches design cars jewelry,7115334.08061564,266605,3.746907692308,Fashion & Wearables,/explore/fashion-wearables,/projects/depancel-watches-inspired-by-vintage-cars,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gbn2r3trge1mg3j5uhyy.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
QUBIX - Double Compression Packing Cubes,"Super Strong, Lightweight Water Resistant Packing Cubes You Can Trust & Will Stand The Test Of Time!",2397170,2018-07-17 23:59:59,30,bags backpacks luggage,633208.36471307,264797,41.818304172275,Travel & Outdoors,/explore/travel-outdoors,/projects/qubix-double-compression-packing-cubes,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/juyyea9gybeurp4duqwx.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
SOLARTAB C - The World's Quickest Solar Charger,"Charge at the speed of light with the most versatile and efficient solar charger ever, USB-C or USB.",1892363,2016-10-03 3:03:59,45,solar solar,8118365.668986,264623,3.25956,Phones & Accessories,/explore/phones-accessories,/projects/solartab-c-the-world-s-quickest-solar-charger,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eqyahzgbrvvhvketcwyt.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
AVIONICS V1 - The most uncompromising eBike EVER!,Avionics V1 is the future without noise and exhaust. Freedom of movement in harmony with nature.,2211458,2017-09-20 9:08:26,39,other,12247609.1399097,264501,2.159613333333,Transportation,/explore/transportation,/projects/avionics-v1-the-most-uncompromising-ebike-ever,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/b78iflvdf19lloem3wnf.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
EQUA Smart Water Bottle with smart glow reminders,Smart hydration coach with integrated subtile glow that reminds you when it’s time to take a sip.,2392513,2018-06-27 23:59:59,30,water bottles design,5434365.35950674,263883,4.85582,Health & Fitness,/explore/health-fitness,/projects/equa-smart-water-bottle-with-smart-glow-reminders--4,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/il6eaez4jq61hpsmflvt.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
necksaviour Mini - the easy neck stretcher!,Simple neck pain and headache relief without medication.,2271740,2017-11-19 23:59:59,30,yoga,1071833.08984061,261180,24.3676,Health & Fitness,/explore/health-fitness,/projects/necksaviour-mini-the-easy-neck-stretcher,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/isip9wx0poczysijzcrs.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Oru Kayak: 2018 Coast XT,"Thanks to origami, the possibilities are infinite with the 2018 Coast XT.",2346739,2018-03-13 12:02:36,28,design adventure,2544242.48716249,254870,10.01752,Travel & Outdoors,/explore/travel-outdoors,/projects/oru-kayak-2018-coast-xt,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/i7e0myux1lk9fvipb6qf.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
ZING - Intelligent Night Light,Beautiful. Fun. Useful. You've never seen a night light like this.,2195523,2017-08-21 23:59:59,30,iot safety smart home,7221081.30535463,253603,3.511980952381,Home,/explore/home,/projects/zing-intelligent-night-light,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/e29wicycmvz2nqztcuj7.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
The Perfect Notebook,One notebook to replace the productivity apps that have failed you. It’s so simple it’s brilliant.,2139558,2017-06-10 23:59:59,30,design,1724770.74637437,253163,14.678066666667,Productivity,/explore/productivity,/projects/the-perfect-notebook,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pxcqbdenjdxocbuzcdum.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
LeveTop: The Autonomous Folding Drone,"An intelligent drone with a 20 minute flight time, compact portable frame, & 1080P stabilized camera",2367067,2018-04-29 23:59:59,30,adventure drones toys design,2996861.19896458,250534,8.35988,Travel & Outdoors,/explore/travel-outdoors,/projects/levetop-the-autonomous-folding-drone,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ajopbkjwrttdqxnyqc7q.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Cronovo A Health and Fitness Tracking Smartwatch,"Cronovo - A Smartwatch, A Fitness Tracker and A Personal Health Device all rolled into a Wrist Watch",2015382,2017-01-27 23:59:59,30,design,5113792.6918335,249740,4.883655146968,Health & Fitness,/explore/health-fitness,/projects/cronovo-a-health-and-fitness-tracking-smartwatch,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/b30xqeutmrkqkdycoj17.jpg",true,concept,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
GROWL,We designed a better werewolf card game for you and your clan!,2374939,2018-05-08 23:59:59,30,family,815030.433928922,249057,30.558,Tabletop Games,/explore/tabletop-games,/projects/growl,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hz2yzyemizta1ootfp4p.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
COMBAR - Incredibly Rugged Heavy-Duty Multi-Tool,All 3 high-quality heavy-duty outdoor tools you need-packed in one handy use-it-for-life super-tool.,2391476,2018-07-01 23:59:59,30,camping hiking trackers adventure,5743730.4934628,247607,4.310909090909,Travel & Outdoors,/explore/travel-outdoors,/projects/combar-incredibly-rugged-heavy-duty-multi-tool--2,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kwhaqj8zs9smnuo5wypq.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Domio Pro: a game changer in helmet audio & comms,Domio Pro transforms any helmet into a surround sound audio and voice communication system.,2403257,2018-08-01 23:59:59,30,helmets headphones motorcycles bikes wireless,2536991.94701742,247462,9.75415,Audio,/explore/audio,/projects/domio-pro-a-game-changer-in-helmet-audio-comms,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lxxntlpiptki5t9i2vcy.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
SonaBuds: Smallest Stereo Earbuds w HD Audio & Mic,Most affordable wireless stereo earbuds. Auto pairing. Play HD music. Take calls with built-in mic.,1864993,2016-10-10 20:06:40,31,earbuds headphones,2215258.65881949,245413,11.0783,Audio,/explore/audio,/projects/sonabuds-smallest-stereo-earbuds-w-hd-audio-mic,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kqwxyssxqbyq358ixqql.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
M2 Hive: world's most powerful MESH Wi-Fi router,"No more dead spots, and the fastest connection in the world. Wi-Fi for the future.",2370077,2018-04-30 5:58:57,60,family iot smart home wireless design,5397322.29281428,245345,4.54568,Home,/explore/home,/projects/m2-hive-world-s-most-powerful-mesh-wi-fi-router,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/up6f8rhxmutoixwumrft.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Fairy Drone: Ultraportable FHD Aerial Photographer,"Easy flying control combined with 1080p FHD camera, auto follow, motion control and 16 mins fly time",2387544,2018-06-13 23:59:59,30,drones,3465215.4143458,243868,7.0376,Camera Gear,/explore/camera-gear,/projects/fairy-drone-ultraportable-fhd-aerial-photographer,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pjvdlolvuu8cyo5tx6c5.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
GOSPACE - Expandable 5G Wireless Storage,GOSPACE is a wireless external drive with Qi charging and high-speed streaming capabilities.,2351287,2018-03-14 23:59:59,30,other,2286189.74643438,243166,10.6363,Phones & Accessories,/explore/phones-accessories,/projects/gospace-expandable-5g-wireless-storage,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kk1ie3h6ofag25qur2vu.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
ULH: The Ultimate Lens Hood,"Take reflection-free photos, videos and time-lapses through glass. For photographers & filmmakers.",2409394,2018-08-16 23:59:59,30,design professional iphone,1025654.2234882,239322,23.333594745613,Camera Gear,/explore/camera-gear,/projects/ulh-the-ultimate-lens-hood--3,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mmf8aqrixqigmmlkib4w.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
VK-X: The Most Refined Wireless Headphones,"24 Bit High Resolution Wireless Over-Ear Headphones.
With ANC & USB-C Analog Audio / Fast Charging.",2387720,2018-06-15 10:24:58,38,headphones wireless bluetooth design,6239850.25720735,238355,3.819883333333,Audio,/explore/audio,/projects/vk-x-the-most-refined-wireless-headphones,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ccd7k697dxrvvfpgxxdf.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
inCharge Universal - one cable to rule them all,The original keyring charging cable has just become universal. Charge all devices with one cable.,2386656,2018-06-25 10:40:01,60,smart phones chargers iphone,1013990.28582902,237366,23.4091,Phones & Accessories,/explore/phones-accessories,/projects/incharge-universal-one-cable-to-rule-them-all,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/prqksk0dv6hmdqhzrnhu.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
asap Dash: World's Fastest Pocket-sized Powerbank,World's Fastest Battery Pack. Charges enough power in 15 minutes to charge an iPhone 5 to 100% twice,1535063,2016-01-26 7:55:17,61,chargers iphone,4008177.15850868,235117,5.865933333333,Phones & Accessories,/explore/phones-accessories,/projects/asap-dash-world-s-fastest-pocket-sized-powerbank,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nnvqwqwlw5fjvvoglerq.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
World’s First Augmented Reality Glasses for Autism,Empower children & adults on the spectrum to teach themselves life skills for happy self-sufficiency,2193991,2017-11-07 6:44:22,60,other,1879466.29393998,233971,12.4488,Health & Fitness,/explore/health-fitness,/projects/world-s-first-augmented-reality-glasses-for-autism,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zo4ctcyquoblkqcyxmls.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
SUPPORT GRAHAM MCTAVISH'S DIRECTORIAL DEBUT!,"Graham will be directing and starring in ""This Guest of Summer,"" and you can be part of the process!",2353243,2018-07-13 9:10:21,56,horror comedy indie,10032241.1465811,233372,2.32622,Film,/explore/film,/projects/support-graham-mctavish-s-directorial-debut,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/slltlfxuyxwebtft8wgz.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
"TRAGL, The Smartest Hands-Free Live Translator",Offline mode | Non-intrusive | 30 languages | Voice-recognition | Noise-cancelling,2357860,2018-05-15 1:52:37,60,translation bluetooth microphones mobile apps social innovations,1678197.04227082,232291,13.8417,Travel & Outdoors,/explore/travel-outdoors,/projects/tragl-the-smartest-hands-free-live-translator,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vzthbbnezejyit6ijypm.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
UPstage360: 360-Degree Hi-Res Smart Speaker,"The world's first 360° Hi-Res smart speaker that can travel with you, filling your world with sound!",2395216,2018-08-06 23:59:59,30,speakers bluetooth design smart home wireless,4090400.37865886,231170,5.651525,Audio,/explore/audio,/projects/upstage360-360-degree-hi-res-smart-speaker,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/m98hqzxmwyfsci3vf9q7.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
FLASK - French Press Solved,"Elegant, Innovative, and Easy to Clean. FLASK™ is our coffee and tea press for the home.",2349712,2018-03-14 23:59:59,30,coffee,4559761.50859678,230195,5.0484,Food & Beverages,/explore/food-beverages,/projects/flask-french-press-solved,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sezyloabqjiaadxlucmh.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Dead Matter,Community driven rogue-lite aimed to quench the thirst for a true zombie survival game.,2380464,2018-06-02 23:59:59,30,community adventure pc first-time founders,4817715.09956424,229473,4.763108553695,Video Games,/explore/video-games,/projects/dead-matter,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/k4tg0r6d2dqcfvhevvgn.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Niche Zero: The best conical burr coffee grinder.,"The only way to become a true home barista and make the best tasting coffee, every time.",2164020,2017-09-04 3:50:34,60,coffee,9753909.7456002,228895,2.3467,Food & Beverages,/explore/food-beverages,/projects/niche-zero-the-best-conical-burr-coffee-grinder,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lkb172kb8puakwzk0ox9.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
The Blipblox - A Synthesizer Designed for Kids,A fully functional synthesizer that promotes electronic music learning for kids (and kids at heart).,2358101,2018-06-25 7:38:14,30,toys kids,2618001.94272193,227474,8.68884,Audio,/explore/audio,/projects/the-blipblox-a-synthesizer-designed-for-kids,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/au76zbjdry3nlox27wpc.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
"Perfect Memory Camera: Precision Built, Pro Grade","A powerful camera this small, packing pro specs. Carry it everyday, wireless, save video after fact.",1793729,2016-06-21 5:02:13,60,wireless,4565515.3877164,226480,4.960666666667,Fashion & Wearables,/explore/fashion-wearables,/projects/perfect-memory-camera-precision-built-pro-grade,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/unyvgqdeja3hrnfsn00y.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Blea Electric Surfboards,The most affordable E-surfboard without compromising performance.,2357807,2018-05-01 23:59:59,30,other,2468589.26362998,224725,9.103377516499,Travel & Outdoors,/explore/travel-outdoors,/projects/blea-electric-surfboards--2,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rr3hb9dkkpaa3waretnw.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
